Time,OA Drybulb (F),OA Wetbulb (F),OA Dewpoint (F),Condenser Water Temp (F),Chilled Water Temp (F),Opt 1x750 2x1250 CH1 Load (Btu),Opt 1x7502x1250 CH2 Load (Btu),Opt 1x750 2x1250 CH3 Load (Btu),Opt 1x750 2x1250 CH1 PLR,Opt 1x750 2x1250 CH2 PLR,Opt 1x750 2x1250 CH3 PLR,Opt 1x750 2x1250 CH1 kW/Ton,Opt 1x750 2x1250 CH2 kW/Ton,Opt 1x750 2x1250 CH3 kW/Ton,Opt 1x750 2x1250 CH1 kW,Opt 1x750 2x1250 CH2 kW,Opt 1x750 2x1250 CH3 kW,Opt 1x750 2x1250 Total Plant Load (Btu),Opt 1x750 2x1250 Total Plant kW,Opt 1x750 2x1250 Total Plant kW/Ton,Opt 3x1000 CH1 Load (Btu),Opt 3x1000 CH2 Load (Btu),Opt 3x1000 CH3 Load (Btu),Opt 3x1000 CH1 PLR,Opt 3x1000 CH2 PLR,Opt 3x1000 CH3 PLR,Opt 3x1000 CH1 kW/Ton,Opt 3x1000 CH2 kW/Ton,Opt 3x1000 CH3 kW/Ton,Opt 3x1000 CH1 kW,Opt 3x1000 CH2 kw,Opt 3x1000 CH3 kW,Opt 3x1000 Total Plant Load (Btu),Opt 3x1000 Total Plant kW,Opt 3x1000 Total Plant kW/Ton,Opt 3x1000 Mag CH1 Load (Btu),Opt 3x1000 Mag CH2 Load (Btu),Opt 3x1000 Mag CH3 Load (Btu),Opt 3x1000 Mag CH1 PLR,Opt 3x1000 Mag CH2 PLR,Opt 3x1000 Mag CH3 PLR,Opt 3x1000 Mag CH1 kW/Ton,Opt 3x1000 Mag CH2 kW/Ton,Opt 3x1000 Mag CH3 kW/Ton,Opt 3x1000 Mag CH1 kW,Opt 3x1000 Mag CH2 kW,Opt 3x1000 Mag CH3 kW,Opt 3x1000 Mag Total Plant Load (Btu),Opt 3x1000 Mag Total Plant kW,Opt 3x1000 Mag Total Plant kW/Ton,Opt Ice CH2 Load (Btu),Opt Ice CH3 Load (Btu),Opt Ice CH1 Load (Btu),Opt Ice Ice CH Load (Btu),Opt Ice CH2 PLR,Opt Ice CH3 PLR,Opt Ice CH1 PLR,Opt Ice Ice CHPLR,Opt Ice CH1 kW/Ton,Opt Ice CH2 kW/Ton,Opt Ice CH3 kW/Ton,Opt Ice CH1 kW,Opt Ice CH2 kW,Opt Ice CH3 kW,Opt Ice Ice CH Load (Btu),Opt Ice Ice CH PLR,Opt Ice Ice CH kW,Opt Ice Tank Charge Load (Btu),Opt Ice Tank Discharge Load (Btu),Opt Ice Tank Available Capacity,Opt Ice kW/Ton,Opt Ice Total Plant Load (Btu),Opt Ice Total Plant kW,Opt Ice Total Plant kW/Ton
6/5/2019 8:00,58,49,40.6366,56.1721,45.9113,0,0,0,0,0,0,0.353845171,0.278602946,0.278602946,0,0,0,0,120.0496,0,0,0,0,0,0,0,0.324465516,0.324465516,0.324465516,0,0,0,0,120.057,0,0,0,0,0,0,0,0.392694152,0.392694152,0.392694152,0,0,0,0,146.0751,0,0,0,7014950,0,0,0,0.470885,0,0.164754037,0.324598636,0.324598636,96.31177775,0,0,0,0,0,0,0,8400000,0,7014950,118.85643,0.358992913
6/5/2019 9:00,60,49,38.1589,56.2578,45.5414,0,0,0,0,0,0,0.356866418,0.281190934,0.281190934,0,0,0,0,136.3266,0,0,0,0,0,0,0,0.327657073,0.327657073,0.327657073,0,0,0,0,136.3242,0,0,0,0,0,0,0,0.397880453,0.397880453,0.397880453,0,0,0,0,168.5957,0,0,0,7585940,0,0,0,0.509758,0,0.162079378,0.327751547,0.327751547,102.4603698,0,0,0,0,0,0,0,8400000,0,7585940,134.960958,0.366123386
6/5/2019 10:00,62,49,35.449,57.1884,45.1903,0,0,0,0,0,0,0.369122934,0.292292273,0.292292273,0,0,0,0,147.3202,0,0,0,0,0,0,0,0.341794717,0.341794717,0.341794717,0,0,0,0,147.3586,0,0,0,0,0,0,0,0.419462929,0.419462929,0.419462929,0,0,0,0,174.1832,0,0,0,8345650,0,0,0,0.561466,0,0.166459116,0.341898765,0.341898765,115.7674598,0,0,0,0,0,0,0,8400000,0,8345650,145.885014,0.368522658
6/5/2019 11:00,64,50,36.0118,56.9791,44.8101,0,0,0,0,0,0,0.373234351,0.295866993,0.295866993,0,0,0,0,144.15423,0,0,0,0,0,0,0,0.346215766,0.346215766,0.346215766,0,0,0,0,144.1316,0,0,0,0,0,0,0,0.427364136,0.427364136,0.427364136,0,0,0,0,166.4597,0,0,0,8670200,0,0,0,0.58413,0,0.167763395,0.346281141,0.346281141,121.211849,0,0,0,0,0,0,0,8400000,0,8670200,142.690284,0.357827481
6/5/2019 12:00,65,50,34.8749,57.9014,44.6508,9309620,0,0,0.871062,0,0,0.177451698,0.302286191,0.302286191,137.6673231,0,0,9309620,294.9954831,0.380246003,9300470,0,0,0.661243,0,0,0.171793559,0.354365473,0.354365473,133.1467372,0,0,9300470,285.4641972,0.368322285,9300470,0,0,0.661243,0,0,0.131683382,0.437886102,0.437886102,102.0597784,0,0,9300470,272.5976784,0.351721165,0,0,9300460,0,0,0,0.626991,0,0.171461931,0.354413525,0.354413525,132.8895696,0,0,0,0,0,0,0,8400000,0,9300460,280.9806196,0.362537706
6/5/2019 13:00,67,51,34.793,58.9362,44.284,9794800,0,0,0.881832,0,0,0.187153491,0.315500098,0.315500098,152.7609178,0,0,9794800,318.4000578,0.390084605,9786720,0,0,0.660831,0,0,0.181151376,0.371143063,0.371143063,147.7398161,0,0,9786720,307.9950461,0.377648543,9786720,0,0,0.660831,0,0,0.142160383,0.464399751,0.464399751,115.9403221,0,0,9786720,294.3535221,0.36092197,0,0,9786670,0,0,0,0.660827,0,0.181022753,0.370917362,0.370917362,147.6341621,0,0,0,0,0,0,0,8400000,0,9786670,304.9150956,0.377674366
6/5/2019 14:00,69,52,35.3668,59.9625,43.944,10705700,0,0,0.965394,0,0,0.212195092,0.328804399,0.328804399,189.3080834,0,0,10705700,380.6940834,0.426719318,10700100,0,0,0.723666,0,0,0.193310054,0.38782014,0.38782014,172.3697423,0,0,10700100,360.0409423,0.403780461,10700100,0,0,0.723666,0,0,0.156805833,0.490539533,0.490539533,139.8198408,0,0,10700100,349.5178408,0.391978962,0,0,10700100,0,0,0,0.723666,0,0.193322684,0.387842997,0.387842997,172.3810046,0,0,0,0,0,0,0,8400000,0,10700100,356.4405329,0.403789839
6/5/2019 15:00,71,53,35.9294,61.0198,43.5968,0,11399000,0,0,0.652277,0,0.425384538,0.184568967,0.343343063,0,175.3251376,0,11399000,350.9488376,0.369452237,11408800,0,0,0.772981,0,0,0.207854909,0.406031765,0.406031765,197.6145902,0,0,11408800,373.1144902,0.392449152,11408800,0,0,0.772981,0,0,0.174490693,0.519233263,0.519233263,165.8941184,0,0,11408800,366.0944184,0.385065302,0,0,11408800,0,0,0,0.772981,0,0.207868692,0.406057143,0.406057143,197.6276943,0,0,0,0,0,0,0,8400000,0,11408800,369.3833453,0.39246588
6/5/2019 16:00,72,54,37.5536,61.1739,43.3911,0,11359800,0,0,0.616418,0,0.4289401,0.186452697,0.346503503,0,176.5054454,0,11359800,352.8542454,0.37273992,11369500,0,0,0.771176,0,0,0.209522159,0.409539751,0.409539751,198.5135158,0,0,11369500,381.4235158,0.402575504,11369500,0,0,0.771176,0,0,0.176470872,0.525795945,0.525795945,167.1987984,0,0,11369500,385.9944984,0.407399972,0,0,11369500,0,0,0,0.771176,0,0.209524771,0.409544545,0.409544545,198.5159899,0,0,0,0,0,0,0,8400000,0,11369500,381.3517899,0.4024998
6/5/2019 17:00,72,54,37.5536,60.307,43.3374,10626300,0,0,0.988899,0,0,0.22242033,0.335633056,0.335633056,196.958763,0,0,10626300,408.144463,0.460906765,10620500,0,0,0.720592,0,0,0.197542454,0.396156414,0.396156414,174.8333027,0,0,10620500,378.4950027,0.427657835,10620500,0,0,0.720592,0,0,0.162002246,0.505807595,0.505807595,143.3787381,0,0,10620500,395.8450381,0.447261471,0,0,10620500,0,0,0,0.720592,0,0.197529505,0.396133119,0.396133119,174.8218426,0,0,0,0,0,0,0,8400000,0,10620500,378.2800426,0.427414953
6/5/2019 18:00,71,53,35.9294,60.1273,43.492,9904290,0,0,0.895223,0,0,0.2000507,0.332883783,0.332883783,165.113346,0,0,9904290,339.750546,0.411640466,9896600,0,0,0.670898,0,0,0.193329886,0.392625935,0.392625935,159.4423793,0,0,9896600,329.0099793,0.398936984,9896600,0,0,0.670898,0,0,0.156023507,0.498860244,0.498860244,128.6751867,0,0,9896600,325.0403867,0.394123703,0,0,9896600,0,0,0,0.670898,0,0.193326355,0.392619772,0.392619772,159.4394667,0,0,0,0,0,0,0,8400000,0,9896600,328.9149667,0.398821777
6/5/2019 19:00,70,53,37.0223,60.0577,43.3121,0,0,0,0,0,0,0.414051447,0.33266572,0.33266572,0,0,0,0,71.0416,0,0,0,0,0,0,0,0.392464446,0.392464446,0.392464446,0,0,0,0,71.03101,0,0,0,0,0,0,0,0.498007105,0.498007105,0.498007105,0,0,0,0,74.71428,0,0,0,4461990,0,0,0,0.302772,0,0.249349808,0.392464446,0.392464446,92.71636261,0,0,0,0,0,0,0,8400000,0,4461990,70.3206999,0.448582581
6/5/2019 20:00,68,53,39.5864,60.7185,43.6919,0,0,0,0,0,0,0.420411552,0.338804309,0.338804309,0,0,0,0,66.02565,0,0,0,0,0,0,0,0.400340193,0.400340193,0.400340193,0,0,0,0,66.02677,0,0,0,0,0,0,0,0.508855537,0.508855537,0.508855537,0,0,0,0,68.31559,0,0,0,4248560,0,0,0,0.28769,0,0.261423852,0.401175419,0.401175419,92.55624342,0,0,0,0,0,0,0,8400000,0,4248560,65.3665023,0.463466144
6/5/2019 21:00,68,54,42.0282,59.0015,43.6757,0,0,0,0,0,0,0.397680416,0.317758308,0.317758308,0,0,0,0,87.3984,0,0,0,0,0,0,0,0.373661446,0.373661446,0.373661446,0,0,0,0,87.2756,0,0,0,0,0,0,0,0.469543954,0.469543954,0.469543954,0,0,0,0,125.8516,0,0,0,4045630,0,0,0,0.273972,0,0.245822052,0.375094564,0.375094564,82.87542247,0,0,0,0,0,0,0,8400000,0,4045630,86.402844,0.469126764
6/5/2019 22:00,67,52,38.1589,59.687,43.846,0,0,0,0,0,0,0.412332956,0.331421837,0.331421837,0,0,0,0,60.37122,0,0,0,0,0,0,0,0.391099718,0.391099718,0.391099718,0,0,0,0,60.40284,0,0,0,0,0,0,0,0.496467255,0.496467255,0.496467255,0,0,0,0,67.94469,0,0,0,3598570,0,0,0,0.243483,0,0.2644394,0.384567381,0.384567381,79.30030753,0,0,0,0,0,0,0,8400000,0,3598570,146.7619675,0.489400959
6/5/2019 23:00,65,53,42.4778,58.811,44.1599,0,0,0,0,0,0,0.39993223,0.320144087,0.320144087,0,0,0,0,55.55499,0,0,0,0,0,0,0,0.376877388,0.376877388,0.376877388,0,0,0,0,55.40762,0,0,0,0,0,0,0,0.476241642,0.476241642,0.476241642,0,0,0,0,66.56824,0,0,0,2317940,0,0,0,0.156595,0,0.288410981,0.370052677,0.370052677,55.70994586,0,0,0,0,0,0,0,8400000,0,2317940,118.1701459,0.6117681
6/6/2019 0:00,64,52,41.1078,57.6612,44.3567,0,0,0,0,0,0,0.383772905,0.30533253,0.30533253,0,0,0,0,54.52742,0,0,0,0,0,0,0,0.358092167,0.358092167,0.358092167,0,0,0,0,54.4622,0,0,0,0,0,0,0,0.445512244,0.445512244,0.445512244,0,0,0,0,64.8738,0,0,0,2297330,0,0,0,0.155062,0,0.274143977,0.352722625,0.352722625,52.48326519,0,0,0,0,0,0,0,8400000,0,2297330,114.7054752,0.599158894
6/6/2019 1:00,63,51,39.6707,57.5728,44.5567,0,0,0,0,0,0,0.381173919,0.303052131,0.303052131,0,0,0,0,51.80663,0,0,0,0,0,0,0,0.355299847,0.355299847,0.355299847,0,0,0,0,51.7998,0,0,0,0,0,0,0,0.440014432,0.440014432,0.440014432,0,0,0,0,57.64237,0,0,0,2268450,0,0,0,0.152981,0,0.273332988,0.35065366,0.35065366,51.67018472,0,0,0,0,0,0,0,8400000,0,2268450,112.5836047,0.595562281
6/6/2019 2:00,62,51,41.1078,57.5709,44.754,0,0,0,0,0,0,0.380109532,0.30218815,0.30218815,0,0,0,0,51.78115,0,0,0,0,0,0,0,0.354277806,0.354277806,0.354277806,0,0,0,0,51.77604,0,0,0,0,0,0,0,0.438585459,0.438585459,0.438585459,0,0,0,0,57.40019,0,0,0,2268300,0,0,0,0.152844,0,0.272661897,0.349724997,0.349724997,51.53991505,0,0,0,0,0,0,0,8400000,0,2268300,112.421735,0.594745325
6/6/2019 3:00,62,51,41.1078,56.6573,44.754,0,0,0,0,0,0,0.370032644,0.292890904,0.292890904,0,0,0,0,54.4776,0,0,0,0,0,0,0,0.342352631,0.342352631,0.342352631,0,0,0,0,54.43179,0,0,0,0,0,0,0,0.420643267,0.420643267,0.420643267,0,0,0,0,64.85603,0,0,0,2282650,0,0,0,0.153811,0,0.261471341,0.337287204,0.337287204,49.7372963,0,0,0,0,0,0,0,8400000,0,2282650,111.9005363,0.58826646
6/6/2019 4:00,60,50,40.6366,57.5023,45.154,0,0,0,0,0,0,0.377140037,0.299678113,0.299678113,0,0,0,0,50.99345,0,0,0,0,0,0,0,0.351247661,0.351247661,0.351247661,0,0,0,0,50.99456,0,0,0,0,0,0,0,0.433454467,0.433454467,0.433454467,0,0,0,0,53.41454,0,0,0,2225250,0,0,0,0.149717,0,0.271962122,0.347188466,0.347188466,50.43197595,0,0,0,0,0,0,0,8400000,0,2225250,109.9594459,0.592973082
6/6/2019 5:00,60,51,42.9206,58.4874,45.2318,0,0,0,0,0,0,0.387606829,0.309492618,0.309492618,0,0,0,0,90.93037,0,0,0,0,0,0,0,0.36385612,0.36385612,0.36385612,0,0,0,0,90.93815,0,0,0,0,0,0,0,0.453828495,0.453828495,0.453828495,0,0,0,0,98.511,0,0,0,6026340,0,0,0,0.405095,0,0.199377849,0.359889606,0.359889606,100.1265588,0,0,0,0,0,0,0,8400000,0,6026340,186.1395688,0.370651975
6/6/2019 6:00,62,52,43.3569,61.4829,45.2214,0,0,0,0,0,0,0.426961956,0.345756611,0.345756611,0,0,0,0,116.2772,0,0,0,0,0,0,0,0.409556068,0.409556068,0.409556068,0,0,0,0,116.27776,0,0,0,0,0,0,0,0.524991639,0.524991639,0.524991639,0,0,0,0,122.72982,0,0,0,7581290,0,0,0,0.51014,0,0.21416266,0.409714844,0.409714844,135.302436,0,0,0,0,0,0,0,8400000,0,7581290,243.790096,0.38588171
6/6/2019 7:00,63,55,48.8756,62.8309,45.0539,0,0,0,0,0,0,0.445962466,0.363309623,0.363309623,0,0,0,0,136.13676,0,0,0,0,0,0,0,0.431456473,0.431456473,0.431456473,0,0,0,0,136.12519,0,0,0,0,0,0,0,0.561545706,0.561545706,0.561545706,0,0,0,0,141.02336,0,0,0,8535380,0,0,0,0.574622,0,0.22069738,0.431584047,0.431584047,156.9780004,0,0,0,0,0,0,0,8400000,0,8535380,134.7639381,0.402129569
6/6/2019 8:00,67,56,47.7756,63.8505,44.3029,9790520,0,0,0.915769,0,0,0.231669383,0.376906921,0.376906921,189.013644,0,0,9790520,353.659094,0.433471269,9782330,0,0,0.694851,0,0,0.226422455,0.44819868,0.44819868,184.5782646,0,0,9782330,344.6117246,0.422735759,9782330,0,0,0.694851,0,0,0.192676559,0.58577478,0.58577478,157.0688066,0,0,9782330,329.9116066,0.4047031,0,0,9782320,0,0,0,0.660543,0,0.226237498,0.448259466,0.448259466,184.4273005,0,0,0,0,0,0,0,8400000,0,9782320,341.1281405,0.418462868
6/6/2019 9:00,69,57,48.1468,63.995,43.9069,9972480,0,0,0.899497,0,0,0.231532144,0.381392892,0.381392892,192.4124729,0,0,9972480,362.3275329,0.435992892,9964830,0,0,0.674107,0,0,0.229263091,0.453763837,0.453763837,190.3806437,0,0,9964830,355.1638937,0.427700896,9964830,0,0,0.674107,0,0,0.196685308,0.5955617,0.5955617,163.3279713,0,0,9964830,348.2851713,0.419417296,0,0,9964780,0,0,0,0.674104,0,0.229085918,0.453465693,0.453465693,190.2325646,0,0,0,0,0,0,0,8400000,0,9964780,355.0635746,0.427582234
6/6/2019 10:00,70,57,47.3999,66.7417,43.8519,0,12076800,0,0,0.685533,0,0.510144782,0.238427081,0.422298654,0,239.9530147,0,12076800,414.8724447,0.412234146,12088200,0,0,0.817479,0,0,0.267774397,0.50426498,0.50426498,269.7425391,0,0,12088200,447.5151091,0.444249873,12088200,0,0,0.817964,0,0,0.237225652,0.671745427,0.671745427,238.969261,0,0,12088200,424.386661,0.421290178,0,0,12088200,0,0,0,0.81747,0,0.267809759,0.504329822,0.504329822,269.7781608,0,0,0,0,0,0,0,8400000,0,12088200,447.4802008,0.444215219
6/6/2019 11:00,73,60,51.2963,67.1017,43.2483,0,12116300,0,0,0.65533,0,0.520443019,0.244027955,0.43149286,0,246.3929926,0,12116300,428.6083926,0.424494335,12127700,0,0,0.822234,0,0,0.274330193,0.514994793,0.514994793,277.2495232,0,0,12127700,467.4129232,0.462491246,12127700,0,0,0.823303,0,0,0.245112747,0.690999754,0.690999754,247.7211555,0,0,12127700,465.7874555,0.460882893,0,0,12127700,0,0,0,0.822233,0,0.274335536,0.515004504,0.515004504,277.2549238,0,0,0,0,0,0,0,8400000,0,12127700,467.3471238,0.462426139
6/6/2019 12:00,71,60,52.8238,67.7693,43.6912,0,12653800,0,0,0.681858,0,0.532697488,0.252637211,0.443225542,0,266.4017284,0,12653800,454.1749284,0.430708494,12663600,0,0,0.855079,0,0,0.287640251,0.529841245,0.529841245,303.5467565,0,0,12663600,498.0491565,0.471950305,12663600,0,0,0.857601,0,0,0.260118946,0.713534188,0.713534188,274.5035242,0,0,12663600,489.6973242,0.464036126,0,0,12663600,0,0,0,0.855077,0,0.287653295,0.529865104,0.529865104,303.5605226,0,0,0,0,0,0,0,8400000,0,12663600,498.0163226,0.471919191
6/6/2019 13:00,72,61,54.0588,67.8674,43.4891,0,12728900,0,0,0.686957,0,0.53612755,0.254718767,0.446292678,0,270.1908093,0,12728900,466.1694093,0.439474967,12738600,0,0,0.861101,0,0,0.290702492,0.533557656,0.533557656,308.5952299,0,0,12738600,502.0219999,0.472914135,12738600,0,0,0.86359,0,0,0.26391878,0.72035702,0.72035702,280.1629806,0,0,12738600,488.1372806,0.459834469,0,0,12738600,0,0,0,0.861101,0,0.290703611,0.533559656,0.533559656,308.5964181,0,0,0,0,0,0,0,8400000,0,12738600,501.9143781,0.472812753
6/6/2019 14:00,72,61,54.0588,68.7833,43.5454,0,13557400,0,0,0.731354,0,0.55178071,0.266548408,0.460946695,0,301.1419491,0,13557400,503.3702091,0.445545791,13564300,0,0,0.91639,0,0,0.308955993,0.546827845,0.546827845,349.2309814,0,0,13564300,556.3005614,0.492145318,13564300,0,0,0.919277,0,0,0.285689616,0.738539595,0.738539595,322.9316377,0,0,13564300,539.2573377,0.4770676,0,0,13564300,0,0,0,0.916388,0,0.308963414,0.546842137,0.546842137,349.2393703,0,0,0,0,0,0,0,8400000,0,13564300,556.1969903,0.492053691
6/6/2019 15:00,73,62,55.246,68.0019,43.3382,0,13459500,0,0,0.727385,0,0.535255335,0.255550675,0.445376233,0,286.6320258,0,13459500,494.0499258,0.44047692,13466800,0,0,0.912556,0,0,0.300179599,0.532371529,0.532371529,336.8715519,0,0,13466800,549.3136519,0.489482566,13466800,0,0,0.913718,0,0,0.277452889,0.718517362,0.718517362,311.3668804,0,0,13466800,555.1629804,0.494694788,0,0,13466800,0,0,0,0.912558,0,0.30017021,0.532353558,0.532353558,336.8610148,0,0,0,0,0,0,0,8400000,0,13466800,549.1310148,0.489319822
6/6/2019 16:00,70,61,55.5357,68.8245,43.9757,0,14012600,0,0,0.75336,0,0.545445512,0.264417966,0.455323205,0,308.7652655,0,14012600,521.4993955,0.446597544,14017500,0,0,0.945088,0,0,0.314570526,0.544685762,0.544685762,367.457696,0,0,14017500,583.535906,0.499549197,14017500,0,0,0.947868,0,0,0.294613717,0.736015762,0.736015762,344.1456486,0,0,14017500,571.8478486,0.48954337,0,0,14017500,0,0,0,0.945086,0,0.314580001,0.544704068,0.544704068,367.4687636,0,0,0,0,0,0,0,8400000,0,14017500,583.4291736,0.499457826
6/6/2019 17:00,72,62,56.1072,68.9207,43.5118,0,13127500,0,0,0.708382,0,0.550373631,0.26454582,0.459611995,0,289.4021047,0,13127500,483.4167047,0.441896816,13136000,0,0,0.886935,0,0,0.304487173,0.549853268,0.549853268,333.3119591,0,0,13136000,533.1615491,0.48705379,13136000,0,0,0.8904,0,0,0.279076424,0.744595471,0.744595471,305.495659,0,0,13136000,520.591659,0.475570943,0,0,13136000,0,0,0,0.886935,0,0.304488317,0.549855319,0.549855319,333.3132115,0,0,0,0,0,0,0,8400000,0,13136000,533.0500015,0.486951889
6/6/2019 18:00,70,62,57.2195,67.9719,43.8303,0,11875500,0,0,0.639119,0,0.531462452,0.252087845,0.442172122,0,249.4724341,0,11875500,432.3599341,0.436892696,11886500,0,0,0.800943,0,0,0.279631082,0.52855398,0.52855398,276.9862385,0,0,11886500,467.1712385,0.471632092,11886500,0,0,0.804361,0,0,0.250392641,0.713092994,0.713092994,248.0243436,0,0,11886500,474.7345436,0.479267617,0,0,11886500,0,0,0,0.800945,0,0.279619898,0.528534141,0.528534141,276.9751598,0,0,0,0,0,0,0,8400000,0,11886500,466.9941598,0.471453322
6/6/2019 19:00,69,61,56.0148,68.0536,43.573,0,0,0,0,0,0,0.534437534,0.444781866,0.444781866,0,0,0,0,81.97756,0,0,0,0,0,0,0,0.531712348,0.531712348,0.531712348,0,0,0,0,81.96079,0,0,0,0,0,0,0,0.717311631,0.717311631,0.717311631,0,0,0,0,84.88201,0,0,0,5394810,0,0,0,0.364651,0,0.334476377,0.531714342,0.531714342,150.3697086,0,0,0,0,0,0,0,8400000,0,5394810,81.1411821,0.511399286
6/6/2019 20:00,67,61,57.4914,67.7678,43.9542,0,0,0,0,0,0,0.527052586,0.438148286,0.438148286,0,0,0,0,77.76161,0,0,0,0,0,0,0,0.523687639,0.523687639,0.523687639,0,0,0,0,77.75378,0,0,0,0,0,0,0,0.703703467,0.703703467,0.703703467,0,0,0,0,79.73238,0,0,0,5175530,0,0,0,0.348161,0,0.334837685,0.524043964,0.524043964,144.4135403,0,0,0,0,0,0,0,8400000,0,5175530,76.9762422,0.515978623
6/6/2019 21:00,67,61,57.4914,67.7446,43.9514,0,0,0,0,0,0,0.526282588,0.437427199,0.437427199,0,0,0,0,76.98366,0,0,0,0,0,0,0,0.522811359,0.522811359,0.522811359,0,0,0,0,76.97519,0,0,0,0,0,0,0,0.702017713,0.702017713,0.702017713,0,0,0,0,79.2523,0,0,0,5145300,0,0,0,0.34611,0,0.335288519,0.523662967,0.523662967,143.7633347,0,0,0,0,0,0,0,8400000,0,5145300,76.2054381,0.516418972
6/6/2019 22:00,67,61,57.4914,67.7434,43.9353,0,0,0,0,0,0,0.526312109,0.437444212,0.437444212,0,0,0,0,74.01179,0,0,0,0,0,0,0,0.522829614,0.522829614,0.522829614,0,0,0,0,74.00401,0,0,0,0,0,0,0,0.701994447,0.701994447,0.701994447,0,0,0,0,75.94828,0,0,0,4914220,0,0,0,0.330486,0,0.341138849,0.523714724,0.523714724,139.7026127,0,0,0,0,0,0,0,8400000,0,4914220,215.6035427,0.526480807
6/6/2019 23:00,66,61,58.0282,65.935,43.9634,0,0,0,0,0,0,0.495771213,0.408991404,0.408991404,0,0,0,0,55.01605,0,0,0,0,0,0,0,0.487818927,0.487818927,0.487818927,0,0,0,0,54.8674,0,0,0,0,0,0,0,0.65023845,0.65023845,0.65023845,0,0,0,0,66.03448,0,0,0,2367400,0,0,0,0.160089,0,0.390507167,0.488954769,0.488954769,77.04055564,0,0,0,0,0,0,0,8400000,0,2367400,140.0157756,0.709719231
6/7/2019 0:00,65,59,55.246,68.3449,44.1567,0,0,0,0,0,0,0.53931183,0.449721347,0.449721347,0,0,0,0,49.30824,0,0,0,0,0,0,0,0.537973172,0.537973172,0.537973172,0,0,0,0,49.32842,0,0,0,0,0,0,0,0.723622828,0.723622828,0.723622828,0,0,0,0,50.23928,0,0,0,2297530,0,0,0,0.154435,0,0.433765317,0.53428922,0.53428922,83.04906907,0,0,0,0,0,0,0,8400000,0,2297530,139.3835981,0.728000582
6/7/2019 1:00,66,62,59.8372,67.5369,43.9567,0,0,0,0,0,0,0.528625089,0.439615314,0.439615314,0,0,0,0,51.48223,0,0,0,0,0,0,0,0.525466809,0.525466809,0.525466809,0,0,0,0,51.47283,0,0,0,0,0,0,0,0.707540357,0.707540357,0.707540357,0,0,0,0,55.3676,0,0,0,2325850,0,0,0,0.156807,0,0.419342063,0.519627943,0.519627943,81.2772281,0,0,0,0,0,0,0,8400000,0,2325850,141.7849681,0.731525944
6/7/2019 2:00,65,61,58.7227,69.3667,44.1567,0,0,0,0,0,0,0.558107372,0.467276195,0.467276195,0,0,0,0,49.74262,0,0,0,0,0,0,0,0.559358461,0.559358461,0.559358461,0,0,0,0,49.75365,0,0,0,0,0,0,0,0.75714821,0.75714821,0.75714821,0,0,0,0,50.68887,0,0,0,2297150,0,0,0,0.154181,0,0.452397183,0.555103434,0.555103434,86.60201576,0,0,0,0,0,0,0,8400000,0,2297150,143.6194108,0.75024832
6/7/2019 3:00,65,63,61.9237,68.5277,44.1567,0,0,0,0,0,0,0.544618805,0.454675082,0.454675082,0,0,0,0,51.2376,0,0,0,0,0,0,0,0.543903085,0.543903085,0.543903085,0,0,0,0,51.22686,0,0,0,0,0,0,0,0.736291782,0.736291782,0.736291782,0,0,0,0,54.50503,0,0,0,2282800,0,0,0,0.153398,0,0.437650851,0.537999041,0.537999041,83.25578028,0,0,0,0,0,0,0,8400000,0,2282800,143.3867603,0.753741512
6/7/2019 4:00,65,62,60.2409,68.469,44.1567,0,0,0,0,0,0,0.542979938,0.453144741,0.453144741,0,0,0,0,50.69694,0,0,0,0,0,0,0,0.542061399,0.542061399,0.542061399,0,0,0,0,50.69104,0,0,0,0,0,0,0,0.732294332,0.732294332,0.732294332,0,0,0,0,51.86804,0,0,0,2282650,0,0,0,0.153406,0,0.436549742,0.536764416,0.536764416,83.04085563,0,0,0,0,0,0,0,8400000,0,2282650,142.1556856,0.747319224
6/7/2019 5:00,64,62,60.731,69.4084,44.4345,10274000,0,0,0.951161,0,0,0.296644132,0.464173455,0.464173455,253.9768181,0,0,10274000,429.7820781,0.501984129,10267300,0,0,0.718846,0,0,0.291315102,0.555636579,0.555636579,249.2516292,0,0,10267300,421.1286892,0.492197975,10267300,0,0,0.72061,0,0,0.263157221,0.753021696,0.753021696,225.1595112,0,0,10267300,403.1495212,0.471184659,0,0,10267300,0,0,0,0.684953,0,0.288704799,0.550973792,0.550973792,247.0182323,0,0,0,0,0,0,0,8400000,0,10267300,415.1489823,0.485209138
6/7/2019 6:00,65,63,61.9237,71.4448,44.9139,0,11962100,0,0,0.67476,0,0.59382692,0.294030065,0.501114877,0,293.1014202,0,11962100,464.7125702,0.466184938,11973300,0,0,0.799909,0,0,0.321936616,0.600527768,0.600527768,321.2203066,0,0,11973300,494.9395466,0.496043243,11973300,0,0,0.799334,0,0,0.292353394,0.822011272,0.822011272,291.7029073,0,0,11973300,470.9611673,0.472011393,0,0,11973300,0,0,0,0.799894,0,0.321771975,0.600252344,0.600252344,321.0560325,0,0,0,0,0,0,0,8400000,0,11973300,494.7035525,0.495806722
